frequency_hz,direct_adc_int16,filtered_adc_int16,direct_rms_uint16,filtered_rms_uint16,direct_rms_float,filtered_rms_float
47360,-21246,-13,16686,13,16686.2700038053,13.1435323032376
47380,18565,3,16685,13,16685.2086079781,13.0654807454366
47400,3841,23,16685,13,16684.7531471197,13.0478012395767
47420,-22081,-11,16686,13,16686.3971173326,13.0405111725202
47440,16757,1,16685,13,16684.9305020475,12.9365281186888
47460,6385,25,16685,13,16684.9923887003,12.6287993200314
47480,-22668,-15,16686,13,16686.3059900039,12.8056479391175
47500,14775,-7,16685,13,16684.7936945629,12.7048738033628
47520,8856,7,16685,13,16685.1161350524,12.5761062044508
47540,-23009,-4,16686,12,16686.3286262422,12.4776655938471
47560,12619,-3,16685,12,16684.6072363672,12.3230146252094
47580,11222,14,16685,12,16685.1756394746,12.2810114480649
47600,-23101,-15,16686,12,16686.361845389,11.9804630186243
47620,10318,-1,16685,12,16684.5167905218,11.9242093062024
47640,13493,16,16685,12,16685.4560250365,11.8149385710422
47660,-22937,-6,16686,12,16686.2557471816,11.5052743509499
47680,7920,-10,16684,11,16684.2703497198,11.4386526058579
47700,15594,16,16686,11,16685.6149325985,11.2416418604557
47720,-22518,-8,16686,11,16686.1035027648,10.9947386209837
47740,5435,-16,16684,11,16684.2477921655,10.9261995193892
47760,17508,15,16686,11,16685.9064175532,10.7182944509609
47780,-21854,-3,16686,10,16685.9033283505,10.454993293428
47800,2898,-23,16684,10,16684.3248551102,10.1011123497922
47820,19223,5,16686,10,16686.0448251081,9.92930332163969
47840,-20944,-2,16686,10,16685.7644101104,9.73918921885313
47860,338,-7,16684,9,16684.2632573095,9.44696338446911
47880,20704,5,16686,9,16686.4040857516,9.24053305669511
47900,-19811,7,16685,9,16685.4129303049,8.87497249115455
47920,-2176,-10,16684,9,16684.4243892086,8.61886953778597
47940,21950,12,16687,8,16686.5081772202,8.41040208796524
47960,-18445,7,16685,8,16685.2614417819,8.23130576101082
47980,-4675,-15,16685,8,16684.5946317956,7.92470979851155
48000,22918,3,16687,8,16686.5044947751,7.73126515762459
48020,-16866,0,16685,7,16685.0648698889,7.39161594836508
48040,-7105,1,16685,7,16684.7953883139,7.0245975474133
48060,23587,-2,16687,7,16686.6369106814,6.9800566907619
48080,-15089,11,16685,7,16684.8478648355,6.73314228856965
48100,-9430,-6,16685,6,16685.0460073411,6.46767427649808
48120,23988,-4,16687,6,16686.5339506774,6.16920432724107
48140,-13127,12,16685,6,16684.7827441133,5.98706695328564
48160,-11637,-7,16685,6,16685.1929417791,5.82942344785271
48180,24091,-2,16686,6,16686.4109783713,5.58722122486885
48200,-11019,11,16685,6,16684.5763778614,5.5641017707825
48220,-13703,4,16685,5,16685.1679343383,5.31904468190718
48240,23870,7,16686,5,16686.362669781,5.3398880416049
48260,-8760,9,16685,5,16684.6348231212,5.11880341852468
48280,-15593,3,16685,5,16685.4956173127,5.03922601478888
48300,23372,1,16686,5,16686.1678465744,5.01219216635795
48320,-6387,6,16684,5,16684.3324935074,5.00629486559172
48340,-17318,5,16686,5,16685.6187901558,5.09861251806558
48360,22586,5,16686,5,16686.0828369747,5.03091031462001
48380,-3917,-2,16685,5,16684.5261632226,5.12869055382317
48400,-18822,-4,16686,5,16686.1149613216,5.32509994771225
48420,21522,3,16686,5,16685.6820852241,5.30583221264582
48440,-1396,8,16684,6,16684.456995476,5.5878110931294
48460,-20123,0,16686,6,16686.1089136144,5.64566516508462
48480,20201,8,16685,6,16685.4601029363,5.79160811945827
48500,1167,-3,16684,6,16684.3990762229,6.04582516726418
48520,-21208,-14,16686,6,16686.2154134841,6.28177469823417
48540,18642,5,16685,7,16685.2083480159,6.51556879472161
48560,3730,-4,16685,7,16684.7150836655,6.71302444994989
48580,-22059,-10,16686,7,16686.3966023172,6.92994732461041
48600,16847,9,16685,7,16684.9836732981,7.2542080998721
48620,6263,-7,16685,7,16684.6405219568,7.43756565097075
48640,-22649,-11,16686,8,16686.3069403221,7.6968470868353
48660,14867,15,16685,8,16684.7731208354,7.93510052315029
48680,8744,5,16685,8,16684.9092042203,8.31211817732099
48700,-22999,-10,16686,8,16686.2530208033,8.3435744363552
48720,12717,5,16685,9,16684.5465983242,8.64637297512662
48740,11123,-2,16685,9,16685.0748007886,8.90556466661435
48760,-23100,-12,16686,9,16686.2693761036,9.16306007411689
48780,10429,5,16685,9,16684.5294431329,9.35372586192262
48800,13386,6,16685,10,16685.3854190801,9.69117873700099
48820,-22946,-18,16686,10,16686.1306557714,9.90376053104325
48840,8032,-4,16684,10,16684.2576611125,9.89404314947888
48860,15501,4,16686,10,16685.6174224483,10.3824215737166
48880,-22547,-11,16686,10,16686.1200152501,10.3650177882144
48900,5553,0,16684,10,16684.1901636986,10.486400698494
48920,17432,13,16686,11,16685.8107284461,10.9468152296399
48940,-21900,-7,16686,11,16685.9684847237,11.1455218024999
48960,3021,0,16684,11,16684.2096390578,11.0604363364709
48980,19147,12,16686,11,16686.1343649427,11.3733472356976
49000,-20993,-8,16686,12,16685.7416032035,11.5072794555772
49020,473,-6,16684,12,16684.3101048721,11.7723150800405
49040,20652,12,16686,12,16686.1743350285,11.7778716973293
49060,-19867,-19,16685,12,16685.4156248423,11.9486919884302
49080,-2067,-15,16685,12,16684.5279332082,12.0118349841937
49100,21882,1,16686,12,16686.4698147237,11.9642207487575
49120,-18512,-3,16686,12,16685.5319239442,12.124546947077
49140,-4561,-8,16685,12,16684.5190838857,12.4231033197728
49160,22876,17,16686,12,16686.4477850764,12.3088807339203
49180,-16941,-2,16685,12,16685.0636698879,12.3211918083489
49200,-6992,-6,16685,12,16684.702086034,12.4546246744432
49220,23571,11,16686,13,16686.4815582831,12.5519817596167
49240,-15178,-7,16685,12,16685.0724580659,12.4604354326755
49260,-9330,-11,16685,12,16684.8710455795,12.4921459700686
49280,23977,19,16687,13,16686.5515443759,12.5053308945125
49300,-13225,-6,16685,13,16684.6824072709,12.5881365436122
49320,-11532,-13,16685,12,16684.9492220894,12.4303332052584
49340,24074,12,16687,13,16686.5788953931,12.6671538677548
49360,-11114,8,16685,12,16684.588226075,12.3805128976701
49380,-13602,-13,16685,12,16685.270317802,12.2510363082067
49400,23889,0,16686,12,16686.3976984439,12.2986914954397
49420,-8863,2,16685,12,16684.5583025655,12.1709121891346
49440,-15518,-15,16686,12,16685.6526354631,12.1298013206369
49460,23391,11,16686,12,16686.1938955963,12.1907848137435
49480,-6498,17,16684,12,16684.4094126442,11.9405366720104
49500,-17236,-25,16686,12,16685.7076021391,11.9157094148597
49520,22626,-8,16686,12,16685.9635454457,11.6878655524383
49540,-4035,16,16684,12,16684.4207343913,11.6094486034006
49560,-18761,-17,16686,12,16686.0848476206,11.5168651808446
49580,21580,-1,16686,11,16685.8983990903,11.3670129926467
49600,-1521,12,16684,11,16684.4817119337,11.2026564581241
49620,-20079,-12,16686,11,16686.0823278023,11.0463335263335
49640,20269,-13,16686,11,16685.5275977151,10.8376694046737
49660,1035,15,16684,11,16684.4490398889,10.5983005528894
49680,-21150,4,16686,10,16686.3113068263,10.4406338858089
49700,18711,-4,16685,10,16685.1821657291,10.2198011691764
49720,3616,16,16685,10,16684.5451403838,9.98317676691017
49740,-22026,-9,16686,10,16686.3961462946,9.78647773636537
49760,16936,-11,16685,10,16684.9505867789,9.65469495973979
49780,6155,9,16685,9,16684.892391918,9.34262639565288
49800,-22622,-1,16687,9,16686.5165061674,9.17163543128351
49820,14963,-1,16685,9,16684.7215440121,8.90348092917877
49840,8636,3,16685,9,16685.0236890351,8.66959429468156
49860,-22988,-3,16686,8,16686.3448155657,8.39318513084425
49880,12818,-9,16685,8,16684.5749675458,8.18326464881223
49900,11015,9,16685,8,16685.1059428527,7.94639941557653
49920,-23100,9,16686,8,16686.2347429908,7.78603329386184
49940,10539,-6,16684,8,16684.3518520762,7.54913915311706
49960,13281,12,16685,7,16685.4401457066,7.32669229065033
49980,-22965,3,16686,7,16686.2663431301,7.05063300571303
50000,8137,-10,16684,7,16684.3765196548,6.82801773371123
50020,15397,-3,16686,7,16685.6087968022,6.62645547101729
50040,-22571,1,16686,6,16686.0624463978,6.42935999317778
50060,5661,-6,16684,6,16684.2801922483,6.1340613776172
50080,17340,2,16686,6,16685.8482579082,5.91888529412422
50100,-21936,3,16686,6,16685.9434568857,5.78990062252799
50120,3147,-13,16684,6,16684.2989645278,5.74558254226671
50140,19080,8,16686,5,16686.1240256614,5.4334800154344
50160,-21040,-3,16686,5,16685.7609279844,5.29138727526865
50180,584,3,16684,5,16684.2533806396,5.12121144267887
50200,20588,-6,16686,5,16686.2941827045,5.10794131261558
50220,-19927,1,16685,5,16685.4291146933,5.07874996154319
50240,-1947,7,16684,5,16684.4348506884,5.02275097369459
50260,21844,6,16686,5,16686.3150390894,5.03772390166184
50280,-18576,3,16685,5,16685.2681786028,4.95782998145358
50300,-4447,1,16684,5,16684.4106148799,4.94575062237776
50320,22836,-11,16686,5,16686.4582207587,5.182697324994
50340,-17027,5,16685,5,16685.2435623111,5.15807259454779
50360,-6879,3,16685,5,16684.5240842588,5.33199547835986
50380,23547,-6,16686,5,16686.3830445332,5.38847330245312
50400,-15265,-5,16685,6,16684.8817093069,5.60913561466916
50420,-9218,-2,16685,6,16684.8659732821,5.82961190818051
50440,23956,3,16687,6,16686.5517097426,6.00721815168011
50460,-13326,-7,16685,6,16684.7376244556,6.16849195255615
50480,-11432,4,16685,6,16685.0068204112,6.3899373101874
50500,24073,7,16686,7,16686.4939590821,6.5517396902464
50520,-11217,-7,16685,7,16684.5134345332,6.80078910288174
50540,-13508,-2,16685,7,16685.2138815537,6.95372188449286
50560,23902,5,16686,7,16686.4562588135,7.31717265239792
50580,-8981,-3,16685,8,16684.5128006856,7.52129139302221
50600,-15429,-10,16686,8,16685.5320650394,7.76043589203435
50620,23431,3,16686,8,16686.3233796623,7.76430446518714
50640,-6613,-2,16684,8,16684.3765847127,8.11244522805085
50660,-17143,-5,16686,8,16685.7237643892,8.12382804047759
50680,22673,6,16686,9,16685.8883425934,8.64020116501202
50700,-4145,3,16684,9,16684.3603270899,8.66434075860651
50720,-18686,-2,16686,9,16685.8780133725,8.94869272924822
50740,21638,15,16686,9,16685.8352810071,9.26624418251537
50760,-1634,-1,16685,9,16684.5385774373,9.37150976697458
50780,-20013,-13,16686,10,16686.0325832604,9.70423202219655
50800,20334,15,16685,10,16685.4579222067,9.91808490602521
50820,925,5,16684,10,16684.4572387539,9.99571441371876
50840,-21113,-13,16686,10,16686.2416192276,10.164587923583
50860,18793,14,16685,10,16685.4198141305,10.3984345651761
50880,3497,0,16684,11,16684.4997103295,10.5273082385765
50900,-21976,-21,16686,11,16686.2411970794,10.7281641420783
50920,17016,12,16685,11,16684.9828380246,10.8860508686863
50940,6035,0,16685,11,16684.6685076438,11.1870962741399
50960,-22603,-17,16686,11,16686.4598122306,11.1555934680769
50980,15067,11,16685,11,16684.7561885918,11.2221117003719
51000,8511,11,16685,11,16684.8407675128,11.4491701050229
51020,-22981,-15,16686,12,16686.3043501247,11.5661734029669
51040,12913,6,16685,12,16684.6037829504,11.6585851380806
51060,10908,14,16685,12,16685.1296040386,11.7653033654577
51080,-23099,-8,16686,12,16686.2696192015,11.6969380341609
51100,10650,1,16684,12,16684.2835696918,11.8069079852379
51120,13178,12,16685,12,16685.2560402855,11.8460790915708
51140,-22989,-2,16686,12,16686.3010326684,11.9436543363516
51160,8254,-3,16684,12,16684.2102493651,11.9879700442256
51180,15316,19,16685,12,16685.4839791262,11.9979551480398
51200,-22591,-9,16686,12,16686.0872610902,12.098947122968
51220,5781,-9,16684,12,16684.2835851735,11.9738382624109
51240,17257,9,16686,12,16685.6342841852,11.7934701212154
51260,-21963,-8,16686,12,16685.8659581746,11.9321814068091
51280,3254,-3,16684,12,16684.1881977333,12.0107373836913
51300,19003,18,16686,12,16685.8986666356,11.9096841340094
51320,-21098,-2,16686,12,16685.7914132043,12.0382082151477
51340,707,-11,16684,12,16684.2259018392,12.0169557943141
51360,20528,26,16686,12,16686.1524324593,11.7922176236862
51380,-19985,-3,16686,11,16685.6155000271,11.4237772013846
51400,-1828,-8,16684,12,16684.3405986107,11.6342369216894
51420,21789,12,16686,12,16686.2045256091,11.5421378983975
51440,-18653,-1,16685,12,16685.4496302694,11.5025048223202
51460,-4328,-9,16684,11,16684.439775852,11.234277207502
51480,22802,10,16686,11,16686.4772823091,11.2692868528525
51500,-17095,5,16685,11,16684.9860637786,11.0938160209303
51520,-6770,-8,16685,11,16684.5838410631,10.8131999412177
51540,23508,4,16686,11,16686.3718163303,10.7736386175934
51560,-15346,14,16685,11,16684.9277794034,10.6132747803164
51580,-9110,-18,16685,10,16684.5900879035,10.2941479696901
51600,23946,2,16687,10,16686.528465823,10.2877306702572
51620,-13419,13,16685,10,16684.6615762667,9.96296854293438
51640,-11334,-7,16685,10,16684.9337578373,9.9341213792728
51660,24076,-4,16686,10,16686.2445864309,9.63402580051559
51680,-11317,3,16685,10,16684.6341975237,9.63916875144066
51700,-13422,-5,16685,9,16685.1702121319,9.29553561780466
51720,23921,3,16686,9,16686.3130023107,9.19144526261376
51740,-9079,12,16685,9,16684.5123363073,9.01246966014311
51760,-15341,0,16686,9,16685.5082613901,8.73275365094682
51780,23461,-7,16686,8,16686.1503595214,8.39668949832313
51800,-6725,-1,16684,8,16684.4182762114,8.28917663092964
51820,-17079,-8,16686,8,16685.7338891618,8.09337294005874
51840,22722,2,16686,8,16685.8883345534,7.91412034159514
51860,-4269,8,16684,8,16684.4076486748,7.52447179416934
51880,-18631,-1,16686,7,16685.8950264729,7.21785370517961
51900,21692,-14,16686,7,16685.9120337399,7.15751217035291
51920,-1752,10,16685,7,16684.5132614056,6.98030152464777
51940,-19965,-6,16686,7,16686.1285299604,6.56718582708758
51960,20400,-5,16686,6,16685.6452289768,6.36867793138811
51980,814,1,16685,6,16684.5006557022,6.25052732150456
52000,-21070,2,16686,6,16686.0474692772,6.12856640429677
52020,18877,-5,16685,6,16685.2767968602,5.90689067292387
52040,3374,10,16684,6,16684.465898446,5.63525540819802
52060,-21946,5,16686,6,16686.2257080176,5.60144808983579
52080,17116,2,16685,5,16684.9947621402,5.42844522659343
52100,5915,0,16685,5,16684.5518698117,5.36240348106612
52120,-22577,-6,16686,5,16686.3477228213,5.26425705525006
52140,15159,-3,16685,5,16684.7950303586,5.07444578254611
52160,8405,2,16685,5,16684.7213700014,5.07543197822855
52180,-22972,-3,16686,5,16686.2705335948,4.99604335637212
52200,13030,7,16685,5,16684.674911146,4.97584497378335
52220,10802,-3,16685,5,16685.1747665109,5.04280989534853
52240,-23103,-7,16686,5,16686.2224343005,4.99249925669749
52260,10749,-4,16684,5,16684.4691366354,5.10521619736863
52280,13082,-8,16685,5,16685.3093017808,5.15122861558289
52300,-22992,3,16686,5,16686.0801113802,5.21036939369465
52320,8362,1,16684,5,16684.3493581744,5.4968918774613
52340,15219,2,16685,6,16685.4650178257,5.54344083833543
52360,-22616,-9,16686,6,16685.9934665155,5.61746457070492
52380,5894,-1,16684,6,16684.1654516159,5.92121533265131
52400,17168,4,16685,6,16685.4585432448,6.04669331122391
52420,-21996,-4,16686,6,16685.9162681588,6.16827426610353
52440,3365,-2,16684,6,16684.0650922136,6.35680230515902
52460,18925,10,16686,7,16685.8500912034,6.54978306534842
52480,-21146,-3,16686,7,16685.8521660734,6.83312888731253
52500,823,-1,16684,7,16684.1909750794,6.88890638998673
52520,20463,0,16686,7,16686.0841478377,7.13703410804341
52540,-20037,-12,16686,7,16685.5101478365,7.37026463441103
52560,-1708,2,16684,8,16684.2643338365,7.6250320183754
52580,21734,17,16686,8,16686.2228689004,7.70703817948244
52600,-18712,-10,16685,8,16685.3648700275,8.06797900073184
52620,-4209,0,16684,8,16684.3160892122,8.3667023960683
52640,22753,14,16686,8,16686.3442059875,8.38100297920839
52660,-17179,-17,16685,9,16685.0687589084,8.62396676329258
52680,-6657,-6,16684,9,16684.468215822,8.95715986742589
52700,23486,6,16686,9,16686.4280447853,9.1272739033213
52720,-15443,-3,16685,9,16684.8899362731,9.38418820576666
52740,-8998,-5,16685,9,16684.7330330392,9.46164388878196
52760,23932,8,16686,10,16686.4489518605,9.69165737406405
52780,-13521,-8,16685,10,16684.7058672007,9.92428612435801
52800,-11235,-14,16685,10,16684.9367386398,10.0118825886419
52820,24086,15,16687,10,16686.501770954,10.0456842218126
52840,-11415,-6,16685,10,16684.7674348265,10.0876166543751
52860,-13330,-18,16685,10,16684.9714351932,10.4749282142528
52880,23936,18,16686,11,16686.453069358,10.7176908186594
52900,-9175,-6,16684,11,16684.3954081281,10.9413274553125
52920,-15256,-11,16685,11,16685.2998465926,10.9617365398348
52940,23494,10,16686,11,16686.3112412566,11.0331531644403
52960,-6834,-2,16685,11,16684.6978440345,11.0929026965161
52980,-16999,-11,16686,11,16685.5378017724,11.3090140519908
53000,22763,12,16686,11,16685.9951444672,11.2082667768315
53020,-4389,-3,16684,11,16684.4681044298,11.4477306532507
53040,-18556,-19,16686,11,16685.7508120658,11.4056720744001
53060,21748,5,16686,11,16685.8914328085,11.4984182845674
53080,-1867,-4,16684,11,16684.3599435834,11.3942895339892
53100,-19901,-13,16686,11,16686.0107612927,11.3915787495083
53120,20475,3,16686,12,16685.6272890855,11.5921073634176
53140,687,11,16684,12,16684.4419332217,11.5239645006612
53160,-21027,-14,16686,12,16686.0878847385,11.5980134512607
53180,18948,-1,16685,12,16685.2627835759,11.5223966690962
53200,3260,3,16684,12,16684.4722462164,11.5864300510608
53220,-21910,-21,16686,12,16686.1596332089,11.6535268266735
53240,17203,-3,16685,11,16685.0815539485,11.4925247443719
53260,5799,13,16685,11,16684.6429306603,11.4639806159335
53280,-22557,-12,16686,11,16686.1912160866,11.3067146808876
53300,15247,3,16685,11,16684.7457816882,11.4245358562722
53320,8290,18,16685,11,16684.8755476853,11.3773714045963
53340,-22950,-4,16686,11,16686.3148711892,11.3834961402462
53360,13129,9,16685,11,16684.7928072467,11.049493589923
53380,10685,8,16685,11,16684.8724021763,11.0795243298167
53400,-23102,-10,16686,11,16686.1475481471,10.8851088971643
53420,10866,-8,16685,11,16684.5773065778,10.835022154021
53440,12976,14,16685,11,16685.1822841766,10.7094985585227
53460,-22994,-3,16686,11,16686.2834051491,10.5963768867005
53480,8483,-10,16684,11,16684.3811035383,10.5062992637156
53500,15124,10,16686,10,16685.5359847208,10.3023150462651
53520,-22639,-10,16686,10,16686.0505615771,10.0745875574698
53540,6029,-11,16684,10,16684.2228726793,9.97100288022724
53560,17087,8,16686,10,16685.633367277,9.70387980156004
53580,-22026,3,16686,10,16685.933287007,9.59868561965648
53600,3488,-13,16684,10,16684.2244896722,9.52266519120304
53620,18845,11,16686,9,16685.8841353747,9.47623724194498
53640,-21183,12,16686,9,16685.9530546517,9.18801816140864
53660,938,2,16684,9,16684.2290997393,8.93187104208855
53680,20384,9,16686,9,16685.8382898218,8.66498881995816
53700,-20104,6,16686,9,16685.7232602026,8.50844020296905
53720,-1590,-13,16684,8,16684.2740041164,8.26498993307009
53740,21686,4,16686,8,16686.1155420478,8.08608469068931
53760,-18790,7,16685,8,16685.2839861211,7.87912218500576
53780,-4099,-3,16684,8,16684.3358759228,7.75617193756044
53800,22715,-2,16686,7,16686.3189035224,7.3706124395721
53820,-17257,3,16685,7,16685.2373222559,7.20863062368644
53840,-6554,3,16684,7,16684.4129675069,7.14488043330677
53860,23455,12,16686,7,16686.2175224361,6.83546873392747
53880,-15521,4,16685,7,16685.0026522581,6.66764722606483
53900,-8894,-19,16685,6,16684.6425934361,6.45189531261939
53920,23924,-2,16686,6,16686.3072033251,6.25841230739674
53940,-13600,2,16685,6,16684.8308394296,5.96091190197649
53960,-11131,-1,16685,6,16684.7728136617,5.9370065584434
53980,24089,-4,16686,6,16686.4243835157,5.77962392672525
54000,-11518,1,16685,5,16684.8462780532,5.46915177095589
54020,-13228,-2,16685,5,16685.1952695601,5.35643596526646
54040,23941,5,16686,5,16686.2795119282,5.31647369768016
54060,-9293,-4,16685,5,16684.5945021426,5.26124168447905
54080,-15166,-2,16685,5,16685.4443681886,5.09164066755501
54100,23510,1,16686,5,16686.2244477167,4.98231736525535
54120,-6951,-5,16684,5,16684.4362835577,5.00185512460127
54140,-16934,-2,16686,5,16685.5691268141,5.0265894563312
54160,22789,-8,16686,5,16686.1219873963,4.99320827787606
54180,-4498,-3,16684,5,16684.3521101202,4.93653570488708
54200,-18494,1,16686,5,16685.7148705402,5.03454860811771
54220,21791,9,16686,5,16685.9293490929,5.18782943231078
54240,-1996,-11,16684,5,16684.3162009128,5.14081496609487
54260,-19850,0,16686,5,16685.8019879464,5.27016680980071
54280,20526,0,16686,5,16685.6818093938,5.36381466985018
54300,574,-2,16685,6,16684.5066905888,5.59750223313935
54320,-20975,-1,16686,6,16686.1292755449,5.80936995696392
54340,19028,12,16685,6,16685.3227006918,5.98720967458966
54360,3139,-6,16684,6,16684.3830892279,6.15008018875567
54380,-21880,-11,16686,6,16686.0774793969,6.30270744154843
54400,17282,-2,16685,6,16685.1822427749,6.41360096542886
54420,5682,5,16684,7,16684.4833059134,6.70110327903175
54440,-22534,-7,16686,7,16686.3531235986,6.78832076644327
54460,15356,10,16685,7,16684.8230051339,7.00317310893783
54480,8172,14,16685,7,16684.7149799278,7.33087301886685
54500,-22949,-18,16686,7,16686.2015511636,7.47810932927735
54520,13229,9,16685,8,16684.5373570881,7.55230782712311
54540,10574,3,16685,8,16684.9564006635,7.84199121217787
54560,-23097,-14,16686,8,16686.0552882788,7.96557841296695
54580,10973,3,16684,8,16684.4011172519,8.27058570420651
54600,12871,13,16685,8,16685.0801735035,8.45755717908546
54620,-23007,-4,16686,9,16686.2019610665,8.6751682935765
54640,8601,3,16684,9,16684.2878318584,8.90529051849236
54660,15010,12,16685,9,16685.2214426739,8.90908671929256
54680,-22667,-17,16686,9,16686.0648826738,9.22294660835814
54700,6127,-2,16684,9,16684.1536856985,9.39369230271702
54720,16999,17,16686,9,16685.6461251145,9.46307585764269
54740,-22064,2,16686,10,16686.020315828,9.60213141622083
54760,3614,-5,16684,10,16684.244268575,9.80525708006934
54780,18767,17,16686,10,16685.6945537038,9.96011332374662
54800,-21222,-14,16686,10,16685.7314810913,10.0885725885776
54820,1064,-1,16684,10,16684.1299104025,10.1609123913653
54840,20325,6,16686,10,16685.9901985616,10.2983567788143
54860,-20161,1,16685,11,16685.4982332415,10.5359202367128
54880,-1480,-4,16684,11,16684.1971688099,10.6947846153511
54900,21624,8,16686,11,16686.1126411236,10.7354780182929
54920,-18852,-5,16685,11,16685.3355482418,10.8527745228467
54940,-3993,-10,16684,11,16684.4008952348,10.8734957652197
54960,22670,19,16686,11,16686.2132522616,10.886364841081
54980,-17327,-7,16685,11,16685.1952567642,10.9652772280276
55000,-6438,-5,16684,11,16684.4559215149,11.0896559346988
55020,23433,11,16686,11,16686.2826010832,10.965811572223
55040,-15600,-1,16685,11,16684.7898755838,11.0754139842209
55060,-8789,-14,16685,11,16684.5611763968,10.986664057364
55080,23907,17,16686,11,16686.1673241851,11.0756895242463
55100,-13694,1,16685,11,16684.8410432619,11.2221334556703
55120,-11039,-14,16685,11,16684.7449281121,11.3090680222223
55140,24092,13,16687,11,16686.5501932779,11.0679718105893
55160,-11622,5,16685,11,16684.602737474,11.1463212996766
55180,-13139,-9,16685,11,16685.0324826627,11.1799795777709
55200,23954,14,16686,11,16686.3243218811,11.1081992169636
55220,-9393,9,16684,11,16684.4105544023,11.2444756401477
55240,-15082,-13,16685,11,16685.2887564973,10.9415394326507
55260,23540,9,16686,11,16686.174307507,10.915401783432
55280,-7059,9,16684,11,16684.350783142,10.9138583776545
55300,-16847,-10,16686,11,16685.5375369648,10.723953274242
55320,22837,10,16686,11,16686.0849097601,10.6151608854977
55340,-4616,9,16684,11,16684.245603083,10.6740137864114
55360,-18423,-14,16686,11,16685.6928928997,10.5212071922023
55380,21848,-2,16686,10,16685.8657181874,10.4414172102917
55400,-2109,24,16684,10,16684.3107671227,10.1160261157729
55420,-19788,-14,16686,10,16685.8066446404,10.1242042511375
55440,20597,-1,16686,10,16685.6345412949,10.0196096792739
55460,446,5,16684,10,16684.2227807034,10.1097613913794
55480,-20924,-6,16686,10,16685.8952028051,9.70872171522853
55500,19100,-6,16685,10,16685.3410690442,9.53356785341275
55520,3010,16,16684,9,16684.4332426419,9.42449175934039
55540,-21839,-7,16686,9,16686.1432248868,9.1359763820363
55560,17368,-4,16685,9,16685.0307017711,9.11099631798027
55580,5557,14,16684,9,16684.417389702,8.88445798853256
55600,-22508,-2,16686,9,16686.252216758,8.72864302078937
55620,15443,-3,16685,8,16684.835374484,8.38305640954569
55640,8057,7,16685,8,16684.6465054907,8.27275507690757
55660,-22922,4,16686,8,16686.1350754848,7.99516150067496
55680,13335,-2,16685,8,16684.5735416609,7.91757464639583
55700,10463,9,16685,8,16684.7785071606,7.79808044288785
55720,-23099,-1,16686,8,16686.2537328766,7.58203829372419
55740,11085,-11,16684,7,16684.4968756889,7.31346815172186
55760,12780,10,16685,7,16685.043216222,7.06624969595789
55780,-23012,2,16686,7,16686.0812753735,6.93551139854697
55800,8715,-5,16684,7,16684.2685312351,6.74093358125379
55820,14930,6,16685,7,16685.2151989524,6.52592112152568
55840,-22682,4,16686,6,16686.0628877177,6.45720966367246
55860,6249,-2,16684,6,16684.1264150875,6.22696928564571
55880,16906,-3,16685,6,16685.4161610311,5.99627569960096
55900,-22105,8,16686,6,16685.8273929583,5.86445613020722
55920,3726,-1,16684,6,16684.2528288805,5.66039212974684
55940,18691,4,16686,5,16685.6344689042,5.48441951548885
55960,-21277,5,16686,5,16685.6357861818,5.45135626759525
55980,1183,-6,16684,5,16684.105002454,5.2762781700859
56000,20260,-6,16686,5,16685.8748913313,5.1228558777063
56020,-20203,-7,16686,5,16685.5324530913,5.24762781228338
56040,-1367,1,16684,5,16684.1959656223,5.1002403053067
56060,21573,-14,16686,5,16686.1015618471,5.09442096807871
56080,-18916,3,16685,5,16685.4802614994,4.99367275440882
56100,-3873,-2,16684,5,16684.313784692,5.00478286866673
56120,22637,-6,16686,5,16686.1011164899,4.99269485880371
56140,-17402,-5,16685,5,16685.1476648003,5.05139600135448
56160,-6325,-1,16684,5,16684.4506274259,5.17739509037846
56180,23404,0,16686,5,16686.2532552617,5.15054134745805
56200,-15691,-1,16685,5,16685.0599171231,5.32395364572937
56220,-8681,2,16684,5,16684.4202222343,5.45927751057775
56240,23897,-5,16686,5,16686.2555752426,5.4569962977585
56260,-13777,-4,16685,6,16684.8779862563,5.62840608681756
56280,-10924,9,16685,6,16684.7733424452,5.76401569681459
56300,24077,9,16686,6,16686.4007947609,5.96609070340453
56320,-11722,-6,16685,6,16684.5391073256,6.17626426202563
56340,-13042,3,16685,6,16684.9726329694,6.37350625882253
56360,23972,8,16686,6,16686.3138140857,6.4166455289154
56380,-9509,-6,16684,7,16684.4876955465,6.62300972462671
56400,-15004,-8,16685,7,16685.0845115764,6.86069178704852
56420,23575,6,16686,7,16686.0229215569,7.04247368095011
56440,-7170,-10,16684,7,16684.4599363868,7.17663921279487
56460,-16780,-6,16685,7,16685.4431161251,7.39897783797701
56480,22862,13,16686,8,16686.1764636502,7.56993758746563
56500,-4718,-5,16684,8,16684.2540676881,7.92683523210083
56520,-18357,-7,16686,8,16685.5515629895,7.9692554986727
56540,21897,0,16686,8,16685.8564693346,8.20117536355308
56560,-2220,2,16684,8,16684.3962105801,8.49853503000664
56580,-19715,0,16686,9,16685.7376799491,8.66791857945147
56600,20663,8,16686,9,16685.7642147044,8.64034244565139
56620,324,-5,16684,9,16684.1335261985,8.95383395971385
56640,-20884,-13,16686,9,16685.9312597727,9.15724983875481
56660,19179,10,16686,9,16685.5427701842,9.14380286638852
