frequency_hz,direct_i_int16,direct_q_int16,filtered_i_int16,filtered_q_int16,direct_iq_magnitude,filtered_iq_magnitude
35340,4266,-10998,1,-11,11796.3875826458,11.0453610171873
35360,4269,-10998,1,-11,11797.4728226006,11.0453610171873
35380,4267,-10995,0,-12,11793.9524333448,12
35400,4266,-10998,0,-12,11796.3875826458,12
35420,4269,-10998,-1,-12,11797.4728226006,12.0415945787923
35440,4267,-10995,-1,-12,11793.9524333448,12.0415945787923
35460,4266,-10998,-1,-12,11796.3875826458,12.0415945787923
35480,4269,-10997,-2,-12,11796.5405945981,12.1655250605964
35500,4267,-10995,-2,-12,11793.9524333448,12.1655250605964
35520,4266,-10998,-3,-12,11796.3875826458,12.369316876853
35540,4269,-10997,-3,-12,11796.5405945981,12.369316876853
35560,4266,-10996,-3,-12,11794.5229661907,12.369316876853
35580,4267,-10999,-4,-12,11797.6815518982,12.6491106406735
35600,4269,-10996,-4,-12,11795.6083776972,12.6491106406735
35620,4266,-10996,-5,-12,11794.5229661907,13
35640,4267,-10999,-5,-12,11797.6815518982,13
35660,4269,-10996,-5,-12,11795.6083776972,13
35680,4266,-10996,-6,-11,11794.5229661907,12.5299640861417
35700,4267,-10999,-6,-11,11797.6815518982,12.5299640861417
35720,4269,-10996,-6,-11,11795.6083776972,12.5299640861417
35740,4266,-10997,-7,-11,11795.4552688737,13.0384048104053
35760,4268,-10999,-7,-10,11798.0432699664,12.2065556157337
35780,4268,-10995,-7,-10,11794.3142657808,12.2065556157337
35800,4265,-10997,-8,-10,11795.0936410018,12.8062484748657
35820,4268,-10998,-8,-9,11797.1110022751,12.0415945787923
35840,4268,-10995,-8,-9,11794.3142657808,12.0415945787923
35860,4266,-10997,-8,-9,11795.4552688737,12.0415945787923
35880,4269,-10998,-9,-8,11797.4728226006,12.0415945787923
35900,4268,-10995,-9,-8,11794.3142657808,12.0415945787923
35920,4265,-10998,-9,-8,11796.0259833556,12.0415945787923
35940,4269,-10998,-9,-7,11797.4728226006,11.4017542509914
35960,4267,-10995,-9,-7,11793.9524333448,11.4017542509914
35980,4266,-10998,-9,-6,11796.3875826458,10.816653826392
36000,4269,-10998,-9,-6,11797.4728226006,10.816653826392
36020,4267,-10995,-9,-6,11793.9524333448,10.816653826392
36040,4266,-10998,-9,-5,11796.3875826458,10.295630140987
36060,4269,-10997,-9,-5,11796.5405945981,10.295630140987
36080,4266,-10995,-9,-4,11793.5906745995,9.8488578017961
36100,4266,-10999,-9,-4,11797.3199075044,9.8488578017961
36120,4269,-10997,-9,-4,11796.5405945981,9.8488578017961
36140,4266,-10996,-9,-3,11794.5229661907,9.48683298050514
36160,4267,-10999,-8,-3,11797.6815518982,8.54400374531753
36180,4269,-10997,-8,-3,11796.5405945981,8.54400374531753
36200,4266,-10996,-8,-2,11794.5229661907,8.24621125123532
36220,4267,-10999,-8,-2,11797.6815518982,8.24621125123532
36240,4269,-10996,-7,-2,11795.6083776972,7.28010988928052
36260,4266,-10996,-7,-1,11794.5229661907,7.07106781186548
36280,4267,-10999,-7,-1,11797.6815518982,7.07106781186548
36300,4269,-10996,-7,-1,11795.6083776972,7.07106781186548
36320,4265,-10996,-6,0,11794.1613097329,6
36340,4268,-10999,-6,0,11798.0432699664,6
36360,4268,-10995,-5,0,11794.3142657808,5
36380,4265,-10997,-5,0,11795.0936410018,5
36400,4268,-10999,-5,0,11798.0432699664,5
36420,4268,-10995,-4,0,11794.3142657808,4
36440,4265,-10997,-4,0,11795.0936410018,4
36460,4268,-10998,-4,1,11797.1110022751,4.12310562561766
36480,4268,-10995,-3,1,11794.3142657808,3.16227766016838
36500,4265,-10997,-3,1,11795.0936410018,3.16227766016838
36520,4268,-10998,-2,1,11797.1110022751,2.23606797749979
36540,4267,-10995,-2,1,11793.9524333448,2.23606797749979
36560,4266,-10998,-2,0,11796.3875826458,2
36580,4269,-10998,-1,0,11797.4728226006,1
36600,4267,-10995,-1,0,11793.9524333448,1
36620,4266,-10998,-1,0,11796.3875826458,1
36640,4269,-10997,0,0,11796.5405945981,0
36660,4267,-10995,0,0,11793.9524333448,0
36680,4266,-10998,1,0,11796.3875826458,1
36700,4269,-10997,1,-1,11796.5405945981,1.4142135623731
36720,4266,-10995,1,-1,11793.5906745995,1.4142135623731
36740,4267,-10999,2,-1,11797.6815518982,2.23606797749979
36760,4269,-10997,2,-1,11796.5405945981,2.23606797749979
36780,4266,-10996,2,-2,11794.5229661907,2.82842712474619
36800,4267,-10999,2,-2,11797.6815518982,2.82842712474619
36820,4269,-10996,3,-2,11795.6083776972,3.60555127546399
36840,4266,-10996,3,-3,11794.5229661907,4.24264068711928
36860,4267,-10999,3,-3,11797.6815518982,4.24264068711928
36880,4269,-10996,3,-3,11795.6083776972,4.24264068711928
36900,4266,-10996,3,-4,11794.5229661907,5
36920,4268,-10999,3,-4,11798.0432699664,5
36940,4268,-10996,3,-4,11795.2465001796,5
36960,4265,-10997,3,-5,11795.0936410018,5.8309518948453
36980,4268,-10998,3,-5,11797.1110022751,5.8309518948453
37000,4268,-10995,3,-6,11794.3142657808,6.70820393249937
37020,4265,-10997,3,-6,11795.0936410018,6.70820393249937
37040,4268,-10998,3,-6,11797.1110022751,6.70820393249937
37060,4268,-10995,3,-7,11794.3142657808,7.61577310586391
37080,4266,-10998,3,-7,11796.3875826458,7.61577310586391
37100,4269,-10998,3,-8,11797.4728226006,8.54400374531753
37120,4267,-10995,3,-8,11793.9524333448,8.54400374531753
37140,4266,-10998,3,-8,11796.3875826458,8.54400374531753
37160,4269,-10998,3,-9,11797.4728226006,9.48683298050514
37180,4267,-10995,2,-9,11793.9524333448,9.21954445729289
37200,4266,-10998,2,-9,11796.3875826458,9.21954445729289
37220,4269,-10997,2,-9,11796.5405945981,9.21954445729289
37240,4266,-10995,2,-10,11793.5906745995,10.1980390271856
37260,4266,-10998,1,-10,11796.3875826458,10.0498756211209
37280,4269,-10997,1,-10,11796.5405945981,10.0498756211209
37300,4266,-10995,1,-10,11793.5906745995,10.0498756211209
37320,4266,-10999,0,-11,11797.3199075044,11
37340,4269,-10997,0,-11,11796.5405945981,11
37360,4266,-10996,0,-11,11794.5229661907,11
37380,4267,-10999,-1,-11,11797.6815518982,11.0453610171873
37400,4269,-10996,-1,-11,11795.6083776972,11.0453610171873
37420,4266,-10996,-1,-11,11794.5229661907,11.0453610171873
37440,4267,-10999,-2,-11,11797.6815518982,11.1803398874989
37460,4269,-10996,-2,-11,11795.6083776972,11.1803398874989
37480,4265,-10996,-3,-11,11794.1613097329,11.4017542509914
37500,4268,-10999,-3,-11,11798.0432699664,11.4017542509914
37520,4268,-10996,-3,-11,11795.2465001796,11.4017542509914
37540,4265,-10997,-4,-11,11795.0936410018,11.7046999107196
37560,4268,-10998,-4,-11,11797.1110022751,11.7046999107196
37580,4268,-10995,-4,-11,11794.3142657808,11.7046999107196
37600,4265,-10997,-5,-11,11795.0936410018,12.0830459735946
37620,4268,-10998,-5,-11,11797.1110022751,12.0830459735946
37640,4268,-10995,-5,-10,11794.3142657808,11.1803398874989
37660,4265,-10997,-6,-10,11795.0936410018,11.6619037896906
37680,4268,-10998,-6,-10,11797.1110022751,11.6619037896906
37700,4267,-10995,-6,-10,11793.9524333448,11.6619037896906
37720,4266,-10998,-7,-10,11796.3875826458,12.2065556157337
37740,4269,-10998,-7,-9,11797.4728226006,11.4017542509914
37760,4267,-10995,-7,-9,11793.9524333448,11.4017542509914
37780,4266,-10998,-7,-9,11796.3875826458,11.4017542509914
37800,4269,-10997,-8,-8,11796.5405945981,11.3137084989848
37820,4267,-10995,-8,-8,11793.9524333448,11.3137084989848
37840,4266,-10998,-8,-8,11796.3875826458,11.3137084989848
37860,4269,-10997,-8,-7,11796.5405945981,10.6301458127346
37880,4266,-10995,-8,-7,11793.5906745995,10.6301458127346
37900,4266,-10998,-8,-6,11796.3875826458,10
37920,4269,-10997,-8,-6,11796.5405945981,10
37940,4266,-10996,-8,-6,11794.5229661907,10
37960,4267,-10999,-8,-5,11797.6815518982,9.4339811320566
37980,4269,-10996,-8,-5,11795.6083776972,9.4339811320566
38000,4266,-10996,-8,-5,11794.5229661907,9.4339811320566
38020,4267,-10999,-8,-4,11797.6815518982,8.94427190999916
38040,4269,-10996,-8,-4,11795.6083776972,8.94427190999916
38060,4265,-10996,-8,-3,11794.1613097329,8.54400374531753
38080,4268,-10999,-8,-3,11798.0432699664,8.54400374531753
38100,4268,-10996,-8,-3,11795.2465001796,8.54400374531753
38120,4265,-10997,-8,-2,11795.0936410018,8.24621125123532
38140,4268,-10998,-7,-2,11797.1110022751,7.28010988928052
38160,4268,-10995,-7,-2,11794.3142657808,7.28010988928052
38180,4266,-10997,-7,-2,11795.4552688737,7.28010988928052
38200,4268,-10998,-7,-1,11797.1110022751,7.07106781186548
38220,4268,-10995,-6,-1,11794.3142657808,6.08276253029822
38240,4265,-10997,-6,-1,11795.0936410018,6.08276253029822
38260,4268,-10998,-6,0,11797.1110022751,6
38280,4267,-10995,-6,0,11793.9524333448,6
38300,4265,-10998,-5,0,11796.0259833556,5
38320,4269,-10998,-5,0,11797.4728226006,5
38340,4267,-10995,-5,0,11793.9524333448,5
38360,4266,-10998,-4,0,11796.3875826458,4
38380,4269,-10997,-4,0,11796.5405945981,4
38400,4266,-10995,-4,0,11793.5906745995,4
38420,4266,-10998,-3,1,11796.3875826458,3.16227766016838
38440,4269,-10997,-3,1,11796.5405945981,3.16227766016838
38460,4266,-10996,-2,0,11794.5229661907,2
38480,4266,-10999,-2,1,11797.3199075044,2.23606797749979
38500,4269,-10997,-2,0,11796.5405945981,2
38520,4266,-10996,-1,0,11794.5229661907,1
38540,4267,-10999,-1,0,11797.6815518982,1
38560,4269,-10996,-1,0,11795.6083776972,1
38580,4266,-10996,0,0,11794.5229661907,0
38600,4267,-10999,0,0,11797.6815518982,0
38620,4269,-10996,1,0,11795.6083776972,1
38640,4265,-10996,1,0,11794.1613097329,1
38660,4267,-10999,1,-1,11797.6815518982,1.4142135623731
38680,4268,-10996,1,-1,11795.2465001796,1.4142135623731
38700,4265,-10997,2,-1,11795.0936410018,2.23606797749979
38720,4268,-10999,2,-1,11798.0432699664,2.23606797749979
38740,4268,-10995,2,-2,11794.3142657808,2.82842712474619
38760,4265,-10997,2,-2,11795.0936410018,2.82842712474619
38780,4268,-10998,2,-2,11797.1110022751,2.82842712474619
38800,4268,-10995,3,-3,11794.3142657808,4.24264068711928
38820,4265,-10997,3,-3,11795.0936410018,4.24264068711928
38840,4268,-10998,3,-3,11797.1110022751,4.24264068711928
38860,4267,-10995,3,-4,11793.9524333448,5
38880,4266,-10998,3,-4,11796.3875826458,5
38900,4269,-10998,3,-4,11797.4728226006,5
38920,4267,-10995,3,-5,11793.9524333448,5.8309518948453
38940,4266,-10998,3,-5,11796.3875826458,5.8309518948453
38960,4269,-10998,3,-5,11797.4728226006,5.8309518948453
38980,4267,-10995,3,-6,11793.9524333448,6.70820393249937
39000,4266,-10998,3,-6,11796.3875826458,6.70820393249937
39020,4269,-10997,3,-7,11796.5405945981,7.61577310586391
39040,4266,-10996,3,-7,11794.5229661907,7.61577310586391
39060,4266,-10998,3,-7,11796.3875826458,7.61577310586391
39080,4269,-10997,3,-7,11796.5405945981,7.61577310586391
39100,4266,-10996,3,-8,11794.5229661907,8.54400374531753
39120,4267,-10998,2,-8,11796.7492556212,8.24621125123532
39140,4268,-10996,2,-8,11795.2465001796,8.24621125123532
39160,4266,-10996,2,-9,11794.5229661907,9.21954445729289
39180,4267,-10998,2,-9,11796.7492556212,9.21954445729289
39200,4268,-10996,1,-9,11795.2465001796,9.05538513813742
39220,4265,-10996,1,-9,11794.1613097329,9.05538513813742
39240,4267,-10999,1,-10,11797.6815518982,10.0498756211209
39260,4268,-10996,1,-10,11795.2465001796,10.0498756211209
39280,4265,-10997,0,-10,11795.0936410018,10
39300,4268,-10999,0,-10,11798.0432699664,10
39320,4268,-10995,-1,-10,11794.3142657808,10.0498756211209
39340,4265,-10997,-1,-10,11795.0936410018,10.0498756211209
39360,4268,-10998,-1,-10,11797.1110022751,10.0498756211209
39380,4268,-10995,-1,-10,11794.3142657808,10.0498756211209
39400,4265,-10997,-2,-11,11795.0936410018,11.1803398874989
39420,4268,-10998,-2,-11,11797.1110022751,11.1803398874989
39440,4267,-10995,-3,-10,11793.9524333448,10.4403065089106
39460,4266,-10998,-3,-10,11796.3875826458,10.4403065089106
39480,4269,-10998,-3,-10,11797.4728226006,10.4403065089106
39500,4267,-10995,-4,-10,11793.9524333448,10.770329614269
39520,4266,-10998,-4,-10,11796.3875826458,10.770329614269
39540,4269,-10997,-4,-10,11796.5405945981,10.770329614269
39560,4266,-10995,-5,-10,11793.5906745995,11.1803398874989
39580,4266,-10998,-5,-10,11796.3875826458,11.1803398874989
39600,4269,-10997,-5,-10,11796.5405945981,11.1803398874989
39620,4266,-10995,-5,-9,11793.5906745995,10.295630140987
39640,4266,-10998,-6,-9,11796.3875826458,10.816653826392
39660,4269,-10997,-6,-9,11796.5405945981,10.816653826392
39680,4266,-10995,-6,-9,11793.5906745995,10.816653826392
39700,4267,-10999,-7,-8,11797.6815518982,10.6301458127346
39720,4269,-10996,-7,-8,11795.6083776972,10.6301458127346
39740,4266,-10996,-7,-8,11794.5229661907,10.6301458127346
39760,4267,-10999,-7,-8,11797.6815518982,10.6301458127346
39780,4269,-10996,-7,-7,11795.6083776972,9.89949493661167
39800,4265,-10996,-7,-7,11794.1613097329,9.89949493661167
39820,4267,-10999,-7,-7,11797.6815518982,9.89949493661167
39840,4268,-10996,-8,-6,11795.2465001796,10
39860,4265,-10997,-8,-6,11795.0936410018,10
39880,4268,-10998,-8,-6,11797.1110022751,10
39900,4268,-10995,-8,-5,11794.3142657808,9.4339811320566
39920,4265,-10997,-8,-5,11795.0936410018,9.4339811320566
39940,4268,-10998,-8,-4,11797.1110022751,8.94427190999916
39960,4268,-10995,-8,-4,11794.3142657808,8.94427190999916
39980,4265,-10997,-8,-4,11795.0936410018,8.94427190999916
40000,4268,-10998,-7,-3,11797.1110022751,7.61577310586391
40020,4267,-10995,-7,-3,11793.9524333448,7.61577310586391
40040,4266,-10998,-7,-3,11796.3875826458,7.61577310586391
40060,4268,-10998,-7,-2,11797.1110022751,7.28010988928052
40080,4267,-10995,-7,-2,11793.9524333448,7.28010988928052
40100,4266,-10998,-7,-2,11796.3875826458,7.28010988928052
40120,4269,-10997,-6,-2,11796.5405945981,6.32455532033676
40140,4267,-10995,-6,-1,11793.9524333448,6.08276253029822
40160,4266,-10998,-6,-1,11796.3875826458,6.08276253029822
40180,4269,-10997,-6,-1,11796.5405945981,6.08276253029822
40200,4266,-10995,-5,-1,11793.5906745995,5.09901951359278
40220,4266,-10998,-5,0,11796.3875826458,5
40240,4269,-10997,-5,0,11796.5405945981,5
40260,4266,-10996,-5,0,11794.5229661907,5
40280,4267,-10999,-4,0,11797.6815518982,4
40300,4269,-10996,-4,0,11795.6083776972,4
40320,4266,-10996,-4,0,11794.5229661907,4
40340,4267,-10999,-3,0,11797.6815518982,3
40360,4268,-10996,-3,1,11795.2465001796,3.16227766016838
40380,4266,-10996,-3,0,11794.5229661907,3
40400,4267,-10999,-2,1,11797.6815518982,2.23606797749979
40420,4268,-10996,-2,0,11795.2465001796,2
40440,4265,-10997,-2,0,11795.0936410018,2
40460,4268,-10998,-1,0,11797.1110022751,1
40480,4268,-10995,-1,0,11794.3142657808,1
40500,4265,-10997,-1,0,11795.0936410018,1
40520,4268,-10998,0,0,11797.1110022751,0
40540,4268,-10995,0,0,11794.3142657808,0
40560,4265,-10997,0,0,11795.0936410018,0
40580,4268,-10998,1,0,11797.1110022751,1
40600,4267,-10995,1,-1,11793.9524333448,1.4142135623731
40620,4265,-10998,1,-1,11796.0259833556,1.4142135623731
40640,4268,-10998,1,-1,11797.1110022751,1.4142135623731
40660,4267,-10995,2,-1,11793.9524333448,2.23606797749979
40680,4266,-10998,2,-2,11796.3875826458,2.82842712474619
40700,4268,-10997,2,-2,11796.1787456786,2.82842712474619
40720,4266,-10995,2,-2,11793.5906745995,2.82842712474619
40740,4266,-10998,3,-2,11796.3875826458,3.60555127546399
40760,4269,-10997,3,-3,11796.5405945981,4.24264068711928
40780,4266,-10995,3,-3,11793.5906745995,4.24264068711928
40800,4266,-10998,3,-3,11796.3875826458,4.24264068711928
40820,4269,-10997,3,-4,11796.5405945981,5
40840,4266,-10995,3,-4,11793.5906745995,5
40860,4266,-10999,3,-4,11797.3199075044,5
40880,4269,-10996,3,-5,11795.6083776972,5.8309518948453
40900,4266,-10996,3,-5,11794.5229661907,5.8309518948453
40920,4267,-10999,3,-5,11797.6815518982,5.8309518948453
40940,4269,-10996,3,-6,11795.6083776972,6.70820393249937
40960,4265,-10996,3,-6,11794.1613097329,6.70820393249937
40980,4267,-10999,3,-6,11797.6815518982,6.70820393249937
41000,4268,-10996,3,-7,11795.2465001796,7.61577310586391
41020,4265,-10996,3,-7,11794.1613097329,7.61577310586391
41040,4268,-10999,3,-7,11798.0432699664,7.61577310586391
41060,4268,-10996,2,-7,11795.2465001796,7.28010988928052
41080,4265,-10997,2,-8,11795.0936410018,8.24621125123532
41100,4268,-10998,2,-8,11797.1110022751,8.24621125123532
41120,4268,-10995,2,-8,11794.3142657808,8.24621125123532
41140,4265,-10997,2,-8,11795.0936410018,8.24621125123532
41160,4268,-10998,1,-9,11797.1110022751,9.05538513813742
41180,4267,-10995,1,-9,11793.9524333448,9.05538513813742
41200,4265,-10998,1,-9,11796.0259833556,9.05538513813742
41220,4268,-10998,0,-9,11797.1110022751,9
41240,4267,-10995,0,-9,11793.9524333448,9
41260,4266,-10998,0,-9,11796.3875826458,9
41280,4269,-10998,0,-10,11797.4728226006,10
41300,4267,-10995,-1,-10,11793.9524333448,10.0498756211209
41320,4266,-10998,-1,-10,11796.3875826458,10.0498756211209
41340,4269,-10997,-1,-10,11796.5405945981,10.0498756211209
41360,4266,-10995,-2,-10,11793.5906745995,10.1980390271856
41380,4266,-10998,-2,-10,11796.3875826458,10.1980390271856
41400,4269,-10997,-2,-10,11796.5405945981,10.1980390271856
41420,4266,-10996,-3,-10,11794.5229661907,10.4403065089106
41440,4266,-10998,-3,-10,11796.3875826458,10.4403065089106
41460,4268,-10996,-3,-10,11795.2465001796,10.4403065089106
41480,4266,-10996,-4,-10,11794.5229661907,10.770329614269
41500,4267,-10998,-4,-9,11796.7492556212,9.8488578017961
41520,4268,-10996,-4,-9,11795.2465001796,9.8488578017961
41540,4266,-10996,-5,-9,11794.5229661907,10.295630140987
41560,4267,-10998,-5,-9,11796.7492556212,10.295630140987
41580,4268,-10996,-5,-9,11795.2465001796,10.295630140987
41600,4265,-10996,-5,-8,11794.1613097329,9.4339811320566
41620,4268,-10998,-6,-8,11797.1110022751,10
41640,4268,-10995,-6,-8,11794.3142657808,10
41660,4265,-10997,-6,-8,11795.0936410018,10
41680,4268,-10998,-6,-7,11797.1110022751,9.21954445729289
41700,4268,-10995,-6,-7,11794.3142657808,9.21954445729289
41720,4265,-10997,-7,-7,11795.0936410018,9.89949493661167
41740,4268,-10998,-7,-7,11797.1110022751,9.89949493661167
41760,4267,-10995,-7,-6,11793.9524333448,9.21954445729289
41780,4265,-10998,-7,-6,11796.0259833556,9.21954445729289
41800,4268,-10998,-7,-6,11797.1110022751,9.21954445729289
41820,4267,-10995,-7,-5,11793.9524333448,8.60232526704263
41840,4266,-10998,-7,-5,11796.3875826458,8.60232526704263
41860,4269,-10997,-7,-5,11796.5405945981,8.60232526704263
41880,4266,-10995,-7,-5,11793.5906745995,8.60232526704263
41900,4266,-10998,-7,-4,11796.3875826458,8.06225774829855
41920,4269,-10997,-7,-4,11796.5405945981,8.06225774829855
41940,4266,-10995,-7,-3,11793.5906745995,7.61577310586391
41960,4266,-10998,-7,-3,11796.3875826458,7.61577310586391
41980,4269,-10997,-7,-3,11796.5405945981,7.61577310586391
42000,4266,-10995,-7,-3,11793.5906745995,7.61577310586391
42020,4266,-10998,-6,-2,11796.3875826458,6.32455532033676
42040,4268,-10996,-6,-2,11795.2465001796,6.32455532033676
42060,4266,-10996,-6,-2,11794.5229661907,6.32455532033676
42080,4267,-10999,-6,-1,11797.6815518982,6.08276253029822
42100,4268,-10996,-6,-1,11795.2465001796,6.08276253029822
42120,4265,-10996,-5,-1,11794.1613097329,5.09901951359278
42140,4267,-10999,-5,-1,11797.6815518982,5.09901951359278
42160,4268,-10996,-5,0,11795.2465001796,5
42180,4265,-10996,-5,0,11794.1613097329,5
42200,4267,-10998,-4,0,11796.7492556212,4
42220,4268,-10995,-4,0,11794.3142657808,4
42240,4265,-10997,-4,0,11795.0936410018,4
42260,4268,-10998,-4,0,11797.1110022751,4
42280,4268,-10995,-3,0,11794.3142657808,3
42300,4265,-10997,-3,0,11795.0936410018,3
42320,4268,-10998,-3,0,11797.1110022751,3
42340,4267,-10995,-2,0,11793.9524333448,2
42360,4265,-10997,-2,0,11795.0936410018,2
42380,4268,-10998,-2,0,11797.1110022751,2
42400,4267,-10995,-1,0,11793.9524333448,1
42420,4266,-10998,-1,0,11796.3875826458,1
42440,4268,-10998,-1,0,11797.1110022751,1
42460,4267,-10995,0,0,11793.9524333448,0
42480,4266,-10998,0,0,11796.3875826458,0
42500,4268,-10997,0,0,11796.1787456786,0
42520,4266,-10995,1,0,11793.5906745995,1
42540,4266,-10998,1,0,11796.3875826458,1
42560,4268,-10997,1,-1,11796.1787456786,1.4142135623731
42580,4266,-10996,1,-1,11794.5229661907,1.4142135623731
42600,4266,-10998,2,-1,11796.3875826458,2.23606797749979
42620,4269,-10996,2,-1,11795.6083776972,2.23606797749979
42640,4266,-10996,2,-1,11794.5229661907,2.23606797749979
42660,4267,-10998,2,-2,11796.7492556212,2.82842712474619
42680,4268,-10996,2,-2,11795.2465001796,2.82842712474619
42700,4266,-10996,2,-2,11794.5229661907,2.82842712474619
42720,4267,-10998,3,-3,11796.7492556212,4.24264068711928
42740,4268,-10996,3,-3,11795.2465001796,4.24264068711928
42760,4265,-10996,3,-3,11794.1613097329,4.24264068711928
42780,4267,-10998,3,-4,11796.7492556212,5
42800,4268,-10996,3,-4,11795.2465001796,5
42820,4265,-10997,3,-4,11795.0936410018,5
42840,4268,-10998,3,-5,11797.1110022751,5.8309518948453
42860,4268,-10995,3,-5,11794.3142657808,5.8309518948453
42880,4265,-10997,3,-5,11795.0936410018,5.8309518948453
42900,4268,-10998,3,-5,11797.1110022751,5.8309518948453
42920,4267,-10995,3,-6,11793.9524333448,6.70820393249937
42940,4265,-10997,3,-6,11795.0936410018,6.70820393249937
42960,4268,-10998,3,-6,11797.1110022751,6.70820393249937
42980,4267,-10995,2,-6,11793.9524333448,6.32455532033676
43000,4266,-10998,2,-7,11796.3875826458,7.28010988928052
43020,4268,-10997,2,-7,11796.1787456786,7.28010988928052
43040,4266,-10995,2,-7,11793.5906745995,7.28010988928052
43060,4266,-10998,2,-8,11796.3875826458,8.24621125123532
43080,4269,-10997,1,-8,11796.5405945981,8.06225774829855
43100,4266,-10995,1,-8,11793.5906745995,8.06225774829855
43120,4266,-10998,1,-8,11796.3875826458,8.06225774829855
43140,4268,-10997,1,-8,11796.1787456786,8.06225774829855
43160,4266,-10995,0,-9,11793.5906745995,9
43180,4266,-10998,0,-9,11796.3875826458,9
43200,4268,-10996,0,-9,11795.2465001796,9
43220,4266,-10996,0,-9,11794.5229661907,9
43240,4267,-10999,-1,-9,11797.6815518982,9.05538513813742
43260,4268,-10996,-1,-9,11795.2465001796,9.05538513813742
43280,4265,-10996,-1,-9,11794.1613097329,9.05538513813742
43300,4267,-10999,-2,-9,11797.6815518982,9.21954445729289
43320,4268,-10996,-2,-9,11795.2465001796,9.21954445729289
43340,4265,-10996,-2,-9,11794.1613097329,9.21954445729289
43360,4267,-10998,-3,-9,11796.7492556212,9.48683298050514
43380,4268,-10996,-3,-9,11795.2465001796,9.48683298050514
43400,4265,-10997,-3,-9,11795.0936410018,9.48683298050514
43420,4268,-10998,-3,-9,11797.1110022751,9.48683298050514
43440,4268,-10995,-4,-9,11794.3142657808,9.8488578017961
43460,4265,-10997,-4,-9,11795.0936410018,9.8488578017961
43480,4268,-10998,-4,-9,11797.1110022751,9.8488578017961
43500,4267,-10995,-4,-8,11793.9524333448,8.94427190999916
43520,4265,-10997,-5,-8,11795.0936410018,9.4339811320566
43540,4268,-10998,-5,-8,11797.1110022751,9.4339811320566
43560,4267,-10995,-5,-8,11793.9524333448,9.4339811320566
43580,4266,-10998,-5,-8,11796.3875826458,9.4339811320566
43600,4268,-10998,-6,-7,11797.1110022751,9.21954445729289
43620,4267,-10995,-6,-7,11793.9524333448,9.21954445729289
43640,4266,-10998,-6,-7,11796.3875826458,9.21954445729289
43660,4268,-10997,-6,-7,11796.1787456786,9.21954445729289
43680,4266,-10995,-6,-6,11793.5906745995,8.48528137423857
43700,4266,-10998,-6,-6,11796.3875826458,8.48528137423857
43720,4268,-10997,-6,-6,11796.1787456786,8.48528137423857
43740,4266,-10995,-7,-5,11793.5906745995,8.60232526704263
43760,4266,-10998,-7,-5,11796.3875826458,8.60232526704263
43780,4268,-10996,-7,-5,11795.2465001796,8.60232526704263
43800,4266,-10996,-7,-5,11794.5229661907,8.60232526704263
43820,4267,-10998,-7,-4,11796.7492556212,8.06225774829855
43840,4268,-10996,-7,-4,11795.2465001796,8.06225774829855
43860,4266,-10996,-6,-4,11794.5229661907,7.21110255092798
43880,4267,-10998,-6,-3,11796.7492556212,6.70820393249937
43900,4268,-10996,-6,-3,11795.2465001796,6.70820393249937
43920,4265,-10996,-6,-3,11794.1613097329,6.70820393249937
43940,4267,-10998,-6,-2,11796.7492556212,6.32455532033676
43960,4268,-10996,-6,-2,11795.2465001796,6.32455532033676
43980,4265,-10997,-6,-2,11795.0936410018,6.32455532033676
44000,4268,-10998,-6,-2,11797.1110022751,6.32455532033676
44020,4268,-10995,-6,-1,11794.3142657808,6.08276253029822
44040,4265,-10997,-5,-1,11795.0936410018,5.09901951359278
44060,4268,-10998,-5,-1,11797.1110022751,5.09901951359278
44080,4267,-10995,-5,-1,11793.9524333448,5.09901951359278
44100,4265,-10997,-5,-1,11795.0936410018,5.09901951359278
44120,4268,-10998,-4,0,11797.1110022751,4
44140,4267,-10995,-4,0,11793.9524333448,4
44160,4265,-10998,-4,0,11796.0259833556,4
44180,4268,-10997,-4,0,11796.1787456786,4
44200,4267,-10995,-3,0,11793.9524333448,3
44220,4266,-10998,-3,0,11796.3875826458,3
44240,4268,-10997,-3,0,11796.1787456786,3
44260,4266,-10995,-2,0,11793.5906745995,2
44280,4266,-10998,-2,0,11796.3875826458,2
44300,4268,-10997,-2,0,11796.1787456786,2
44320,4266,-10995,-2,0,11793.5906745995,2
44340,4266,-10998,-1,0,11796.3875826458,1
44360,4268,-10996,-1,0,11795.2465001796,1
44380,4266,-10996,-1,0,11794.5229661907,1
44400,4266,-10998,0,0,11796.3875826458,0
44420,4268,-10996,0,0,11795.2465001796,0
44440,4265,-10996,0,0,11794.1613097329,0
44460,4267,-10998,1,0,11796.7492556212,1
44480,4268,-10996,1,0,11795.2465001796,1
44500,4265,-10996,1,-1,11794.1613097329,1.4142135623731
44520,4267,-10998,1,-1,11796.7492556212,1.4142135623731
44540,4268,-10996,1,-1,11795.2465001796,1.4142135623731
44560,4265,-10997,2,-1,11795.0936410018,2.23606797749979
44580,4267,-10998,2,-1,11796.7492556212,2.23606797749979
44600,4268,-10995,2,-2,11794.3142657808,2.82842712474619
44620,4265,-10997,2,-2,11795.0936410018,2.82842712474619
44640,4268,-10998,2,-2,11797.1110022751,2.82842712474619
44660,4267,-10995,2,-2,11793.9524333448,2.82842712474619
44680,4265,-10997,2,-3,11795.0936410018,3.60555127546399
